date,region,warehouse_id,warehouse_location,service,instance_type,storage_type,pricing_model,usage_quantity,usage_unit,total_cost,discount_%,environment,application,operation_type,order_count,shipment_volume,total_cost_(derived),effective_cost_(derived),month,cost_per_unit,cloud_provider
2025-08-19,eu-west-1,wh-2369,"rotterdam, nl",analytics,standard_d4s_v5,ssd,savings plan,231.02,hours,1.3773,10.95,development,ordermgmt,dataingest,14857,4063.67,318.18,283.34,2025-08,0.005961821487317115,AWS
2025-08-19,sa-east-1,wh-0347,"singapore, sg",database,standard_d4s_v5,block,spot,1369.69,tb,0.5593,25.7,staging,warehousesync,modeltraining,6592,20859.67,766.07,569.19,2025-08,0.00040834057341442226,AWS
2025-08-19,us-east-1,wh-1109,"dallas, usa",storage,r6g.large,object,preemptible,142859.55,gb,0.0614,0.16,uat,vendorportal,orderprocessing,8276,68532.46,8771.58,8757.55,2025-08,4.2979275799202787e-07,AWS
2025-08-19,eu-central-1,wh-0569,"singapore, sg",serverless,r6g.large,cold,preemptible,1610056.0,requests,0.0453,28.15,qa,demandforecast,backup,13093,8043.98,72935.54,52404.19,2025-08,2.813566733082576e-08,AWS
2025-08-19,eu-west-1,wh-1872,"singapore, sg",networking,r6g.large,ssd,preemptible,3579.43,gb-month,0.649,44.68,uat,financeops,modeltraining,6740,50856.71,2323.05,1285.11,2025-08,0.00018131378459698892,GCP
2025-08-19,us-east-1,wh-1571,"mumbai, in",analytics,m5.large,archive,preemptible,240.09,hours,0.8694,15.07,production,routeoptimizer,forecasting,1649,27138.99,208.73,177.27,2025-08,0.0036211420717231035,AWS
2025-08-19,eu-west-1,wh-1831,"phoenix, usa",storage,m5.large,block,on-demand,135923.09,gb,0.1428,38.75,production,ordermgmt,orderprocessing,9684,63119.14,19409.82,11888.51,2025-08,1.050594126428409e-06,AWS
2025-08-19,eu-central-1,wh-0639,"phoenix, usa",database,standard_d4s_v5,archive,spot,216.2,tb,1.3874,38.95,development,demandforecast,forecasting,1944,14253.03,299.96,183.13,2025-08,0.0064172062904717855,GCP
2025-08-19,sa-east-1,wh-0243,"dublin, ie",kubernetes,n2-standard-4,ssd,preemptible,2138784.0,requests,0.7868,19.29,staging,ordermgmt,orderprocessing,4105,38358.16,1682795.25,1358184.05,2025-08,3.6787258554393526e-07,Azure
2025-08-19,eu-central-1,wh-0420,"singapore, sg",cdn,c5.xlarge,hdd,savings plan,553625.0,requests,0.6115,27.57,staging,shipmenttracker,backup,5395,25468.4,338541.69,245205.75,2025-08,1.1045382704899527e-06,Azure
2025-08-19,sa-east-1,wh-0656,"frankfurt, de",kubernetes,r6g.large,block,spot,1242334.0,requests,0.3473,26.23,uat,financeops,routeoptimization,7222,29398.46,431462.6,318289.96,2025-08,2.79554451540407e-07,Azure
2025-08-19,ap-southeast-1,wh-1282,"rotterdam, nl",networking,c5.xlarge,ssd,savings plan,1155.93,hours,1.3793,42.64,production,demandforecast,modeltraining,11690,18942.08,1594.37,914.53,2025-08,0.0011932383448824756,GCP
2025-08-19,ap-south-1,wh-1323,"frankfurt, de",compute,m5.large,object,spot,1285850.0,requests,1.278,3.39,staging,procurementhub,orderprocessing,8801,55851.6,1643316.3,1587607.88,2025-08,9.938950888517324e-07,GCP
2025-08-19,us-west-2,wh-1634,"mumbai, in",networking,t3.medium,block,reserved,23039.0,requests,0.8319,0.06,qa,inventoryplanner,orderprocessing,8084,48415.73,19166.14,19154.64,2025-08,3.610833803550501e-05,AWS
2025-08-20,eu-central-1,wh-2371,"rotterdam, nl",database,c5.xlarge,ssd,on-demand,35646.91,vcpu-hours,1.3097,20.92,production,warehousesync,forecasting,2255,37083.07,46686.76,36919.89,2025-08,3.674091246618571e-05,GCP
2025-08-20,eu-central-1,wh-2182,"sao paulo, br",serverless,m5.large,object,preemptible,1454818.0,requests,1.4422,7.51,production,financeops,backup,14758,66718.0,2098138.52,1940568.32,2025-08,9.913267501501906e-07,AWS
2025-08-20,ap-southeast-1,wh-0066,"dallas, usa",cdn,n2-standard-4,object,preemptible,2992.65,tb,0.4726,0.62,qa,demandforecast,backup,3404,8204.14,1414.33,1405.56,2025-08,0.0001579202379162281,GCP
2025-08-20,eu-west-1,wh-1847,"chennai, in",compute,n2-standard-4,block,reserved,33147.38,vcpu-hours,0.4082,8.56,staging,vendorportal,forecasting,4693,47483.83,13530.76,12372.53,2025-08,1.2314698778606335e-05,Azure
2025-08-20,us-west-2,wh-0891,"mumbai, in",compute,m5.large,cold,savings plan,1042483.0,requests,1.0405,24.72,development,procurementhub,inventorysync,1657,52739.33,1084703.56,816564.84,2025-08,9.980978107077046e-07,Azure
2025-08-20,us-east-1,wh-1156,"dallas, usa",storage,f2s_v2,block,on-demand,61665.79,gb,0.1612,21.8,qa,financeops,dataingest,1670,58498.06,9940.53,7773.49,2025-08,2.6140912165399975e-06,Azure
2025-08-20,sa-east-1,wh-0058,"mumbai, in",cdn,f2s_v2,object,savings plan,9093.91,vcpu-hours,0.7237,3.06,production,routeoptimizer,routeoptimization,4005,10736.81,6581.26,6379.87,2025-08,7.958073040089467e-05,Azure
2025-08-20,eu-west-1,wh-2434,"frankfurt, de",compute,c5.xlarge,cold,preemptible,12432.05,gb-month,2.1537,2.71,staging,inventoryplanner,dataingest,1237,647.0,26774.91,26049.31,2025-08,0.00017323772024726414,Azure
2025-08-20,us-west-2,wh-0535,"dublin, ie",cdn,t3.medium,cold,reserved,1921.34,tb,0.268,2.44,uat,vendorportal,inventorysync,7263,29993.87,514.92,502.36,2025-08,0.00013948598374051443,AWS
2025-08-20,us-east-1,wh-1670,"frankfurt, de",kubernetes,standard_d4s_v5,cold,reserved,381.95,hours,0.4684,23.0,staging,inventoryplanner,forecasting,12260,67259.34,178.91,137.76,2025-08,0.0012263385259850767,Azure
2025-08-20,eu-west-1,wh-0936,"singapore, sg",kubernetes,c5.xlarge,archive,on-demand,35990.51,gb,1.4905,31.59,staging,routeoptimizer,etl,14149,10753.06,53643.86,36697.76,2025-08,4.141369488790239e-05,AWS
2025-08-20,ap-south-1,wh-0027,"singapore, sg",networking,r6g.large,cold,preemptible,36337.24,gb-month,1.492,30.04,production,routeoptimizer,backup,10049,36600.22,54215.16,37928.93,2025-08,4.1059805312676476e-05,AWS
2025-08-20,us-east-1,wh-1113,"sao paulo, br",ai/ml,standard_d4s_v5,ssd,spot,1953676.0,requests,0.8203,8.75,development,warehousesync,routeoptimization,5552,7222.04,1602600.42,1462372.88,2025-08,4.1987514818219605e-07,AWS
2025-08-20,us-west-2,wh-1762,"rotterdam, nl",compute,t3.medium,archive,on-demand,131522.59,gb,2.1925,2.76,development,shipmenttracker,dataingest,7466,19156.54,288363.28,280404.45,2025-08,1.6670140087721813e-05,Azure
2025-08-20,eu-west-1,wh-1348,"chennai, in",data transfer,standard_d4s_v5,ssd,reserved,103244.68,gb,0.1806,32.32,production,vendorportal,forecasting,14603,31774.12,18645.99,12619.61,2025-08,1.7492426728428043e-06,Azure
2025-08-20,ap-south-1,wh-0343,"dublin, ie",kubernetes,standard_d4s_v5,ssd,spot,4298.33,tb,0.9241,33.21,development,procurementhub,shipmenttracking,10195,64296.02,3972.09,2652.96,2025-08,0.00021499047304418228,GCP
2025-08-20,sa-east-1,wh-2042,"chennai, in",analytics,c5.xlarge,ssd,on-demand,25263.71,gb-month,0.8123,3.21,qa,warehousesync,routeoptimization,9148,42772.8,20521.71,19862.96,2025-08,3.215283899316451e-05,Azure
2025-08-20,us-west-2,wh-0911,"phoenix, usa",database,t3.medium,archive,on-demand,118143.59,gb,2.4446,43.07,production,vendorportal,inventorysync,6283,37177.35,288813.82,164421.71,2025-08,2.0691770074026023e-05,Azure
2025-08-20,ap-southeast-1,wh-2411,"dublin, ie",networking,standard_d4s_v5,archive,reserved,1414.52,hours,0.08,18.55,production,warehousesync,routeoptimization,12889,3576.63,113.16,92.17,2025-08,5.6556287645278966e-05,AWS
2025-08-20,eu-central-1,wh-0178,"mumbai, in",networking,m5.large,cold,savings plan,93183.55,gb,0.1206,31.77,production,demandforecast,inventorysync,10774,53718.93,11237.94,7667.65,2025-08,1.2942198488896377e-06,Azure
2025-08-20,ap-south-1,wh-0958,"phoenix, usa",compute,t3.medium,cold,preemptible,2451.56,tb,1.2216,21.61,development,procurementhub,modeltraining,4337,18997.06,2994.83,2347.65,2025-08,0.0004982949632071008,GCP
2025-08-20,us-east-1,wh-2066,"frankfurt, de",database,r6g.large,ssd,preemptible,40074.57,gb-month,1.8185,32.83,uat,financeops,inventorysync,10039,58422.12,72875.61,48950.55,2025-08,4.537790424201682e-05,AWS
2025-08-21,us-east-1,wh-0062,"rotterdam, nl",networking,r6g.large,cold,spot,14985.32,vcpu-hours,1.3737,23.46,staging,demandforecast,orderprocessing,12495,7098.81,20585.33,15756.01,2025-08,9.166971409352619e-05,AWS
2025-08-21,us-east-1,wh-0929,"dublin, ie",analytics,r6g.large,cold,savings plan,4350.09,tb,0.8608,9.8,development,vendorportal,forecasting,2727,68118.56,3744.56,3377.59,2025-08,0.0001978809633823668,Azure
2025-08-21,sa-east-1,wh-2224,"rotterdam, nl",kubernetes,m5.large,archive,reserved,4476.15,tb,0.3286,9.59,development,inventoryplanner,dataingest,1760,41754.42,1470.86,1329.8,2025-08,7.341130212347666e-05,AWS
2025-08-21,ap-south-1,wh-0801,"mumbai, in",database,m5.large,object,savings plan,144418.72,gb,2.6586,28.38,qa,demandforecast,forecasting,1489,54839.88,383951.61,274986.14,2025-08,1.8408970803784994e-05,GCP
2025-08-21,ap-southeast-1,wh-2238,"sao paulo, br",compute,r6g.large,ssd,on-demand,973362.0,requests,2.0741,1.73,production,vendorportal,inventorysync,2011,21851.27,2018850.12,1983924.01,2025-08,2.1308618992728295e-06,GCP
2025-08-21,ap-southeast-1,wh-1678,"dublin, ie",data transfer,c5.xlarge,cold,spot,143308.59,gb,0.1983,41.22,qa,demandforecast,etl,6438,59021.96,28418.09,16704.15,2025-08,1.3837272420306418e-06,AWS
2025-08-21,ap-south-1,wh-2095,"singapore, sg",serverless,n2-standard-4,block,preemptible,1285572.0,requests,1.4852,5.03,uat,routeoptimizer,modeltraining,10199,59147.27,1909331.53,1813292.15,2025-08,1.1552834069192547e-06,AWS
2025-08-21,us-west-2,wh-1484,"dallas, usa",serverless,r6g.large,block,reserved,1052889.0,requests,0.4639,10.41,qa,financeops,shipmenttracking,9435,61585.59,488435.21,437589.1,2025-08,4.4059725194203753e-07,AWS
2025-08-21,eu-west-1,wh-0698,"phoenix, usa",data transfer,m5.large,object,savings plan,2828994.0,requests,0.0487,27.92,development,warehousesync,routeoptimization,14580,7250.62,137772.01,99306.06,2025-08,1.7214599960268564e-08,Azure
2025-08-21,sa-east-1,wh-2435,"chennai, in",compute,r6g.large,block,spot,25883.13,gb,0.1937,19.38,staging,warehousesync,modeltraining,4129,41409.04,5013.56,4041.93,2025-08,7.4836389571122196e-06,Azure
2025-08-21,sa-east-1,wh-1989,"singapore, sg",data transfer,r6g.large,ssd,reserved,49445.39,gb-month,0.1676,28.78,qa,procurementhub,orderprocessing,14355,47484.25,8287.05,5902.04,2025-08,3.3895981000453226e-06,Azure
2025-08-21,ap-southeast-1,wh-2058,"singapore, sg",serverless,m5.large,block,spot,896.33,tb,0.21,35.28,production,vendorportal,shipmenttracking,8731,1471.67,188.23,121.82,2025-08,0.00023428871063112914,GCP
2025-08-21,ap-southeast-1,wh-0518,"chennai, in",kubernetes,f2s_v2,hdd,reserved,3565.51,vcpu-hours,0.5591,2.68,qa,ordermgmt,inventorysync,8023,63367.31,1993.48,1940.05,2025-08,0.00015680786198888797,AWS
2025-08-21,us-east-1,wh-1035,"singapore, sg",storage,t3.medium,hdd,spot,928.34,tb,0.0391,18.93,staging,financeops,etl,1518,60714.48,36.3,29.43,2025-08,4.2118189456449144e-05,AWS
2025-08-21,ap-southeast-1,wh-2065,"singapore, sg",cdn,n2-standard-4,cold,on-demand,16425.73,gb,1.017,6.71,development,procurementhub,inventorysync,14867,17608.24,16704.97,15584.07,2025-08,6.191505643889191e-05,GCP
2025-08-21,ap-south-1,wh-1728,"singapore, sg",analytics,f2s_v2,archive,preemptible,21552.16,gb,0.3105,20.2,staging,ordermgmt,orderprocessing,1674,6140.58,6691.95,5340.18,2025-08,1.4406908634679773e-05,AWS
2025-08-21,eu-west-1,wh-1482,"dublin, ie",database,c5.xlarge,cold,reserved,32462.6,gb-month,2.9016,34.11,production,vendorportal,forecasting,2552,321.38,94193.48,62064.08,2025-08,8.938285904394597e-05,AWS
2025-08-21,eu-central-1,wh-1680,"sao paulo, br",analytics,t3.medium,cold,spot,1273.43,hours,1.212,25.63,production,ordermgmt,shipmenttracking,4430,47036.79,1543.4,1147.83,2025-08,0.0009517602066858798,AWS
2025-08-21,eu-west-1,wh-1128,"frankfurt, de",analytics,t3.medium,block,on-demand,1227333.0,requests,0.2895,29.7,uat,routeoptimizer,inventorysync,3854,24958.19,355312.9,249784.97,2025-08,2.3587730469236953e-07,AWS
2025-08-21,ap-southeast-1,wh-2363,"phoenix, usa",storage,m5.large,hdd,preemptible,5773.36,vcpu-hours,0.3247,31.42,uat,procurementhub,dataingest,13917,50654.8,1874.61,1285.61,2025-08,5.624107971787659e-05,GCP
2025-08-21,us-west-2,wh-0597,"frankfurt, de",networking,t3.medium,object,spot,23088.48,gb-month,1.1881,44.93,uat,procurementhub,inventorysync,3205,29855.14,27431.42,15106.48,2025-08,5.1458562885040506e-05,AWS
2025-08-21,sa-east-1,wh-1702,"chennai, in",networking,f2s_v2,object,reserved,62999.95,gb-month,0.6005,12.39,qa,ordermgmt,etl,2685,828.02,37831.47,33144.15,2025-08,9.531753596629839e-06,Oracle Cloud
2025-08-21,ap-southeast-1,wh-1672,"chennai, in",kubernetes,t3.medium,archive,on-demand,13822.51,gb,0.4809,38.91,production,financeops,shipmenttracking,10490,42503.5,6647.25,4060.81,2025-08,3.479107629511572e-05,GCP
2025-08-21,us-east-1,wh-0144,"frankfurt, de",storage,n2-standard-4,archive,savings plan,69368.98,gb-month,0.1432,6.87,production,vendorportal,etl,9552,62485.38,9933.64,9251.2,2025-08,2.0643232753314234e-06,Azure
2025-08-22,eu-west-1,wh-0270,"rotterdam, nl",cdn,m5.large,hdd,spot,2507.45,vcpu-hours,0.6208,3.32,staging,shipmenttracker,shipmenttracking,1417,66036.78,1556.62,1504.94,2025-08,0.00024758220502901356,GCP
2025-08-22,us-east-1,wh-0776,"chennai, in",compute,r6g.large,archive,reserved,479029.0,requests,2.4701,6.69,staging,inventoryplanner,backup,7750,7513.38,1183249.53,1104090.14,2025-08,5.1564727813973685e-06,AWS
2025-08-22,ap-southeast-1,wh-1184,"sao paulo, br",cdn,c5.xlarge,object,reserved,4525.12,tb,0.1336,13.83,staging,procurementhub,forecasting,14405,49711.22,604.56,520.95,2025-08,2.952407891945407e-05,AWS
2025-08-22,eu-west-1,wh-0931,"dallas, usa",data transfer,m5.large,object,reserved,12311.71,vcpu-hours,0.0277,39.48,production,demandforecast,orderprocessing,4228,66598.35,341.03,206.39,2025-08,2.249890551353143e-06,AWS
2025-08-22,eu-west-1,wh-1766,"phoenix, usa",data transfer,m5.large,ssd,savings plan,45667.76,gb-month,0.0528,24.12,qa,demandforecast,routeoptimization,3171,54975.12,2411.26,1829.66,2025-08,1.1561766988352395e-06,GCP
2025-08-22,us-east-1,wh-1881,"dallas, usa",data transfer,f2s_v2,cold,reserved,11088.95,vcpu-hours,0.1197,31.69,qa,demandforecast,backup,14651,38695.02,1327.35,906.71,2025-08,1.0794529689465638e-05,AWS
2025-08-22,us-west-2,wh-1901,"chennai, in",ai/ml,m5.large,object,preemptible,7552.89,tb,1.2259,8.38,uat,routeoptimizer,forecasting,4996,21626.89,9259.09,8483.18,2025-08,0.00016230873215418204,Azure
2025-08-22,eu-west-1,wh-1245,"dublin, ie",networking,standard_d4s_v5,hdd,preemptible,70713.99,gb,0.8177,4.12,qa,procurementhub,etl,3972,4350.58,57822.83,55440.53,2025-08,1.1563482699816542e-05,GCP
2025-08-22,eu-central-1,wh-2446,"dublin, ie",kubernetes,standard_d4s_v5,hdd,savings plan,31598.45,gb-month,0.1669,18.11,production,vendorportal,dataingest,13395,56931.37,5273.78,4318.7,2025-08,5.281904650386332e-06,Azure
2025-08-22,ap-southeast-1,wh-0189,"chennai, in",ai/ml,m5.large,cold,savings plan,51909.18,gb,0.4992,19.8,production,vendorportal,forecasting,3009,62414.37,25913.06,20782.27,2025-08,9.616796104272885e-06,AWS
2025-08-22,eu-west-1,wh-0285,"dublin, ie",ai/ml,c5.xlarge,block,savings plan,2021.8,tb,0.5389,39.96,development,inventoryplanner,inventorysync,8463,53211.9,1089.55,654.17,2025-08,0.0002665446631714314,AWS
2025-08-22,eu-central-1,wh-1784,"phoenix, usa",data transfer,c5.xlarge,cold,spot,101787.19,gb,0.2355,28.86,production,routeoptimizer,dataingest,275,18362.73,23970.88,17052.88,2025-08,2.3136506666506856e-06,GCP
2025-08-22,ap-south-1,wh-0118,"dublin, ie",serverless,r6g.large,cold,spot,5119.99,tb,0.7372,25.92,staging,inventoryplanner,modeltraining,8487,67630.53,3774.46,2796.12,2025-08,0.00014398465622003168,AWS
2025-08-22,us-east-1,wh-2459,"phoenix, usa",serverless,t3.medium,hdd,reserved,2655.49,vcpu-hours,1.4287,39.93,production,shipmenttracker,inventorysync,14263,28525.76,3793.9,2279.0,2025-08,0.0005380174657031283,AWS
2025-08-22,eu-central-1,wh-0614,"singapore, sg",networking,n2-standard-4,object,on-demand,2063.1,vcpu-hours,0.6514,5.27,staging,inventoryplanner,etl,14290,43602.79,1343.9,1273.08,2025-08,0.00031573845184431194,Azure
2025-08-22,us-east-1,wh-1835,"singapore, sg",kubernetes,f2s_v2,ssd,preemptible,22928.16,vcpu-hours,0.5373,37.6,staging,routeoptimizer,shipmenttracking,12327,52646.44,12319.3,7687.24,2025-08,2.3434065358929806e-05,Azure
2025-08-22,sa-east-1,wh-2333,"dallas, usa",storage,t3.medium,ssd,savings plan,14408.77,gb-month,0.11,1.98,qa,financeops,backup,5475,64870.79,1584.96,1553.58,2025-08,7.634239425016847e-06,Oracle Cloud
2025-08-22,eu-central-1,wh-1790,"chennai, in",serverless,t3.medium,hdd,savings plan,57330.96,gb,0.9243,36.02,uat,demandforecast,etl,11328,68349.62,52991.01,33903.65,2025-08,1.612217901113116e-05,AWS
2025-08-22,us-east-1,wh-0338,"frankfurt, de",cdn,t3.medium,object,spot,3035.26,tb,0.6817,44.66,staging,warehousesync,routeoptimization,9573,38474.17,2069.14,1145.06,2025-08,0.0002245936097731331,AWS
2025-08-22,ap-south-1,wh-0391,"dallas, usa",database,c5.xlarge,object,on-demand,6016.73,gb,0.1615,26.44,development,inventoryplanner,modeltraining,12167,25610.36,971.7,714.78,2025-08,2.6841822717655605e-05,GCP
2025-08-22,eu-west-1,wh-1741,"frankfurt, de",database,m5.large,archive,savings plan,157.07,hours,2.1507,20.0,staging,warehousesync,shipmenttracking,718,25877.21,337.81,270.25,2025-08,0.013692621124339468,Azure
2025-08-22,eu-west-1,wh-0568,"frankfurt, de",data transfer,t3.medium,object,on-demand,1227736.0,requests,0.1929,0.64,production,warehousesync,modeltraining,8654,38419.97,236830.27,235314.56,2025-08,1.571184684655333e-07,GCP
2025-08-23,us-east-1,wh-1085,"sao paulo, br",analytics,standard_d4s_v5,archive,savings plan,802.99,gb-month,0.3938,35.34,production,financeops,dataingest,14754,66638.47,316.22,204.47,2025-08,0.0004904170662150214,Azure
2025-08-23,us-east-1,wh-0581,"phoenix, usa",cdn,f2s_v2,cold,reserved,5886.07,tb,0.4511,33.26,development,warehousesync,orderprocessing,4139,62064.09,2655.21,1772.09,2025-08,7.663857208629867e-05,Azure
2025-08-23,ap-southeast-1,wh-0125,"dallas, usa",kubernetes,c5.xlarge,object,on-demand,12074.2,gb-month,0.6962,41.72,production,ordermgmt,routeoptimization,7274,34937.95,8406.06,4899.05,2025-08,5.7660134832949595e-05,GCP
2025-08-23,eu-west-1,wh-2332,"sao paulo, br",networking,n2-standard-4,ssd,reserved,99313.0,requests,1.2703,11.97,production,inventoryplanner,routeoptimization,12467,18856.5,126157.3,111056.27,2025-08,1.2790873299568033e-05,Azure
2025-08-23,ap-south-1,wh-1343,"chennai, in",kubernetes,c5.xlarge,cold,on-demand,1582086.0,requests,0.2936,22.22,development,vendorportal,shipmenttracking,14027,54029.54,464500.45,361288.45,2025-08,1.8557777516519332e-07,AWS
2025-08-23,sa-east-1,wh-0628,"mumbai, in",serverless,c5.xlarge,object,savings plan,30060.64,gb-month,1.102,6.2,development,ordermgmt,inventorysync,5,2587.87,33126.83,31072.97,2025-08,3.6659232804092e-05,Azure
2025-08-23,ap-southeast-1,wh-1547,"sao paulo, br",kubernetes,f2s_v2,hdd,spot,51005.62,gb-month,0.3475,44.89,production,procurementhub,etl,10404,4298.22,17724.45,9767.94,2025-08,6.812974727098699e-06,GCP
2025-08-23,sa-east-1,wh-2040,"rotterdam, nl",kubernetes,c5.xlarge,archive,on-demand,26165.27,vcpu-hours,0.8956,22.34,production,shipmenttracker,modeltraining,10930,16897.94,23433.62,18198.55,2025-08,3.422857856998991e-05,Azure
2025-08-23,us-west-2,wh-0762,"singapore, sg",data transfer,c5.xlarge,ssd,spot,6116.22,gb,0.102,1.49,development,ordermgmt,dataingest,1088,43956.87,623.85,614.55,2025-08,1.667696714637472e-05,AWS
2025-08-23,us-west-2,wh-2384,"phoenix, usa",analytics,m5.large,object,spot,140408.84,gb,0.3876,43.08,qa,financeops,inventorysync,13859,22892.86,54422.47,30977.27,2025-08,2.76050995079797e-06,Azure
2025-08-23,eu-central-1,wh-1629,"dallas, usa",serverless,n2-standard-4,object,reserved,368082.0,requests,0.2506,32.82,qa,demandforecast,shipmenttracking,14120,10233.72,92241.35,61967.74,2025-08,6.80826554952429e-07,GCP
2025-08-23,us-west-2,wh-1656,"phoenix, usa",analytics,t3.medium,ssd,reserved,37712.77,vcpu-hours,0.7285,7.31,staging,routeoptimizer,routeoptimization,5395,62687.76,27473.75,25465.42,2025-08,1.9317064219891566e-05,Azure
2025-08-23,sa-east-1,wh-1831,"phoenix, usa",ai/ml,m5.large,ssd,preemptible,5889.12,vcpu-hours,2.7864,22.39,uat,inventoryplanner,etl,1426,5682.39,16409.44,12735.37,2025-08,0.0004731436954927052,AWS
2025-08-23,us-east-1,wh-0923,"dallas, usa",kubernetes,standard_d4s_v5,ssd,spot,2932553.0,requests,0.8831,12.07,staging,financeops,modeltraining,6013,21150.77,2589737.55,2277156.23,2025-08,3.0113692744854056e-07,AWS
2025-08-23,ap-south-1,wh-0067,"dublin, ie",kubernetes,standard_d4s_v5,ssd,spot,1372.71,hours,0.9336,13.88,qa,inventoryplanner,dataingest,1317,65346.6,1281.56,1103.68,2025-08,0.0006801145179972463,GCP
2025-08-23,ap-south-1,wh-0217,"chennai, in",networking,standard_d4s_v5,ssd,spot,23502.67,gb-month,1.0922,29.35,development,ordermgmt,orderprocessing,6853,63806.59,25669.62,18135.59,2025-08,4.647131581220347e-05,AWS
2025-08-23,eu-central-1,wh-1195,"dublin, ie",data transfer,t3.medium,cold,reserved,14872.23,gb-month,0.172,6.56,uat,inventoryplanner,routeoptimization,11202,37960.02,2558.02,2390.21,2025-08,1.1565178860197832e-05,Azure
2025-08-23,us-east-1,wh-2497,"frankfurt, de",cdn,f2s_v2,hdd,on-demand,63438.69,gb-month,1.0862,0.52,production,demandforecast,shipmenttracking,11194,12655.7,68907.11,68548.79,2025-08,1.7122043346103145e-05,AWS
2025-08-23,us-east-1,wh-2465,"rotterdam, nl",networking,n2-standard-4,archive,spot,79619.34,gb-month,0.7301,25.02,production,warehousesync,modeltraining,830,56017.78,58130.08,43585.93,2025-08,9.169882593852198e-06,AWS
2025-08-23,eu-west-1,wh-1910,"phoenix, usa",networking,c5.xlarge,hdd,reserved,879078.0,requests,0.081,4.46,production,warehousesync,routeoptimization,5754,3104.92,71205.32,68029.56,2025-08,9.214199422576837e-08,AWS
2025-08-23,us-west-2,wh-0290,"phoenix, usa",ai/ml,c5.xlarge,hdd,spot,1670267.0,requests,1.5862,26.69,production,demandforecast,dataingest,8788,1134.31,2649377.52,1942258.66,2025-08,9.496685260500268e-07,AWS
2025-08-23,ap-south-1,wh-1823,"mumbai, in",kubernetes,c5.xlarge,cold,on-demand,4194.33,tb,1.2243,0.79,development,ordermgmt,modeltraining,3347,57033.09,5135.12,5094.55,2025-08,0.00029189405697691885,AWS
2025-08-23,us-west-2,wh-0019,"dublin, ie",analytics,n2-standard-4,object,spot,117256.0,requests,0.0689,9.04,development,financeops,modeltraining,12895,59231.76,8078.94,7348.6,2025-08,5.876031930135771e-07,AWS
2025-08-23,ap-southeast-1,wh-1717,"phoenix, usa",cdn,c5.xlarge,cold,reserved,1835772.0,requests,1.0671,43.4,development,procurementhub,routeoptimization,5981,51939.93,1958952.3,1108767.0,2025-08,5.812813355906942e-07,GCP
2025-08-24,eu-central-1,wh-0182,"dallas, usa",analytics,m5.large,object,on-demand,16602.31,gb-month,0.2672,33.36,staging,vendorportal,dataingest,11066,3061.18,4436.14,2956.24,2025-08,1.6094145935113846e-05,AWS
2025-08-24,eu-central-1,wh-2009,"dallas, usa",analytics,m5.large,cold,on-demand,362.01,hours,0.2986,37.4,staging,procurementhub,routeoptimization,10554,26926.53,108.1,67.67,2025-08,0.0008248390928427391,Azure
2025-08-24,us-west-2,wh-2373,"chennai, in",analytics,standard_d4s_v5,archive,preemptible,55592.21,gb-month,0.0733,30.48,qa,warehousesync,orderprocessing,14756,17524.65,4074.91,2832.88,2025-08,1.318530060236857e-06,Azure
2025-08-24,us-east-1,wh-0640,"dallas, usa",serverless,n2-standard-4,block,on-demand,700.73,hours,1.3704,39.37,qa,demandforecast,shipmenttracking,12464,68500.04,960.28,582.22,2025-08,0.0019556747962838753,AWS
2025-08-24,ap-south-1,wh-0053,"chennai, in",kubernetes,f2s_v2,cold,on-demand,6804.69,tb,1.018,30.57,uat,financeops,forecasting,8790,21956.63,6927.17,4809.53,2025-08,0.0001496027004903971,AWS
2025-08-24,ap-southeast-1,wh-0436,"chennai, in",kubernetes,c5.xlarge,object,reserved,885.73,hours,1.0749,1.39,uat,financeops,routeoptimization,7063,41257.84,952.07,938.84,2025-08,0.001213575243019882,AWS
2025-08-24,eu-west-1,wh-0440,"mumbai, in",networking,n2-standard-4,ssd,savings plan,529046.0,requests,1.1025,14.29,qa,demandforecast,shipmenttracking,4570,26291.34,583273.22,499923.48,2025-08,2.083939770832782e-06,AWS
2025-08-24,sa-east-1,wh-1421,"rotterdam, nl",storage,standard_d4s_v5,ssd,preemptible,563.35,hours,0.2832,42.73,uat,demandforecast,forecasting,13746,63322.43,159.54,91.37,2025-08,0.000502707020502352,Oracle Cloud
2025-08-24,sa-east-1,wh-0459,"rotterdam, nl",compute,m5.large,cold,reserved,6043.04,tb,0.5162,8.99,staging,routeoptimizer,inventorysync,4953,20907.95,3119.42,2838.98,2025-08,8.542058301781884e-05,Oracle Cloud
2025-08-24,sa-east-1,wh-1464,"phoenix, usa",ai/ml,r6g.large,hdd,on-demand,4248.94,tb,2.2692,33.97,staging,inventoryplanner,routeoptimization,800,62282.8,9641.69,6366.41,2025-08,0.0005340626132635434,Oracle Cloud
2025-08-24,us-west-2,wh-1195,"frankfurt, de",database,r6g.large,hdd,reserved,70938.16,gb-month,0.7867,37.65,staging,procurementhub,routeoptimization,5717,496.5,55807.05,34795.7,2025-08,1.1089940872444393e-05,Azure
2025-08-24,sa-east-1,wh-1745,"sao paulo, br",analytics,r6g.large,object,on-demand,654279.0,requests,0.1756,37.7,qa,procurementhub,routeoptimization,4405,22221.74,114891.39,71577.34,2025-08,2.68387033666066e-07,AWS
